S0000866,한식,4113310100,경기도,성남시 중원구,성남동,\N,4113351000,성남동,411334337118,둔촌대로101번길
S0003386,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412713190041,선암로
S0019224,카페/디저트,1165010800,서울특별시,서초구,서초동,\N,1165053100,서초4동,116503121024,서초중앙로
S0019226,한식,1165010800,서울특별시,서초구,서초동,\N,1165051000,서초1동,116504163418,서초대로54길
S0019237,카페/디저트,1165010800,서울특별시,서초구,서초동,\N,1165052000,서초2동,116503121021,효령로
S0019323,한식,4119010400,경기도,부천시,도당동,\N,4119060600,부천동,411904352042,도약로282번길
S0019325,심부름,4119010300,경기도,부천시,춘의동,\N,4119060600,부천동,411903184013,옥산로
S0019326,심부름,4119010300,경기도,부천시,춘의동,\N,4119060600,부천동,411903184013,옥산로
S0019327,심부름,4119010300,경기도,부천시,춘의동,\N,4119060600,부천동,411903184013,옥산로
S0019346,한식,4315011000,충청북도,제천시,영천동,\N,4315054700,영서동,431504844167,청풍호로9길
S0019348,분식,4315011000,충청북도,제천시,영천동,\N,4315054700,영서동,431503239070,청풍호로
S0019490,중식,4119011300,경기도,부천시,괴안동,\N,4119079500,범안동,411904355122,부광로8번길
S0019491,중식,4119011300,경기도,부천시,괴안동,\N,4119079500,범안동,411904355122,부광로8번길
S0019566,분식,4817010900,경상남도,진주시,대안동,\N,4817056500,중앙동,481704797503,촉석로186번길
S0019623,한식,1154510200,서울특별시,금천구,독산동,\N,1154563000,독산3동,115454151283,시흥대로152길
S0019733,카페/디저트,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413904853498,남왕길
S0019764,야식,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413903199020,목감우회로
S0019878,한식,4817011300,경상남도,진주시,봉곡동,\N,4817055500,성북동,481702332003,진주대로
S0019984,아시안/양식,2823710100,인천광역시,부평구,부평동,\N,2823755000,부평5동,282374262413,부평문화로80번길
S0020099,찜탕,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481703332026,상대로
S0020115,아시안/양식,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481704796486,동진로216번길
S0020116,아시안/양식,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481704796486,동진로216번길
S0020120,찜탕,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481703332017,도동천로
S0020145,카페/디저트,4119010900,경기도,부천시,상동,\N,4119061000,중동,411904352270,석천로30번길
S0020270,심부름,4119011000,경기도,부천시,소사본동,\N,4119075000,소사본동,411904355186,소사로170번길
S0020305,찜탕,4119011400,경기도,부천시,송내동,\N,4119074600,대산동,411904355070,경인로60번길
S0020308,패스트푸드,4119011400,경기도,부천시,송내동,\N,4119074600,대산동,411904355210,송내대로42번길
S0020326,분식,1154510300,서울특별시,금천구,시흥동,\N,1154570000,시흥4동,115454151090,독산로36길
S0020404,돈까스/일식,4817012500,경상남도,진주시,신안동,\N,4817071000,평거동,481704796752,석갑로141번길
S0020481,분식,4139010200,경기도,시흥시,신천동,\N,4139052000,신천동,413903199069,신천로
S0020502,야식,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413903351838,은계남로
S0020539,한식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184014,장말로
S0020540,한식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184014,장말로
S0020549,야식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184014,장말로
S0020564,한식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184014,장말로
S0020565,한식,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411903184010,심중로
S0020709,찜탕,4119010700,경기도,부천시,역곡동,\N,4119060600,부천동,411904352368,역곡로13번길
S0020836,한식,4315011600,충청북도,제천시,장락동,\N,4315051000,교동,431503239067,죽하로
S0021167,아시안/양식,4121010200,경기도,광명시,철산동,\N,4121061000,철산3동,412103187055,철산로
S0021168,아시안/양식,4121010200,경기도,광명시,철산동,\N,4121061000,철산3동,412103187055,철산로
S0021169,아시안/양식,4121010200,경기도,광명시,철산동,\N,4121061000,철산3동,412103187055,철산로
S0021288,찜탕,4315011600,충청북도,제천시,장락동,\N,4315051000,교동,431502239003,청전대로
S0021319,한식,4315011300,충청북도,제천시,청전동,\N,4315059000,청전동,431504517118,내제로29가길
S0021328,한식,4315011300,충청북도,제천시,청전동,\N,4315059000,청전동,431504517778,의림대로33길
S0021353,아시안/양식,4817012200,경상남도,진주시,초전동,\N,4817069500,초장동,481704838077,초전북로39번길
S0021468,야식,4817012600,경상남도,진주시,평거동,\N,4817071000,평거동,481704796866,신평공원길39번길
S0021483,아시안/양식,4817012600,경상남도,진주시,평거동,\N,4817071000,평거동,481704838066,남강로309번길
S0021488,한식,4817012600,경상남도,진주시,평거동,\N,4817071000,평거동,481704797581,평거로5번길
S0021502,아시안/양식,4817010300,경상남도,진주시,강남동,\N,4817051500,천전동,481702332003,진주대로
S0021503,아시안/양식,4817012200,경상남도,진주시,초전동,\N,4817069500,초장동,481703350120,초북로
S0021504,아시안/양식,4817010400,경상남도,진주시,칠암동,\N,4817051500,천전동,481704796063,강남로95번길
S0021544,패스트푸드,4315011100,충청북도,제천시,하소동,\N,4315056000,용두동,431503239075,하소로
S0021588,한식,4887025022,경상남도,함양군,함양읍,용평리,4887025000,함양읍,488704838328,용평4길
S0021593,패스트푸드,4887025024,경상남도,함양군,함양읍,교산리,4887025000,함양읍,488704838452,필봉산길
S0021602,회,4887025024,경상남도,함양군,함양읍,교산리,4887025000,함양읍,488704838043,교산4길
S0021925,한식,4121010600,경기도,광명시,일직동,\N,4121065000,소하2동,412103182031,일직로
S0022056,한식,4121010300,경기도,광명시,하안동,\N,4121063300,하안3동,412103000027,범안로
S0022158,한식,1154510200,서울특별시,금천구,독산동,\N,1154563000,독산3동,115454151283,시흥대로152길
S0022184,찜탕,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412103000025,기아로
S0022193,한식,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412103000025,기아로
S0022207,찜탕,4121010400,경기도,광명시,소하동,\N,4121065000,소하2동,412104361312,기아로62번길
S0022294,한식,1162010200,서울특별시,관악구,신림동,\N,1162066500,서림동,116204160456,서림길
S0022326,찜탕,1162010200,서울특별시,관악구,신림동,\N,1162074500,삼성동,116203000029,호암로
S0022334,한식,1162010200,서울특별시,관악구,신림동,\N,1162073500,대학동,116204160767,호암로24길
S0022335,찜탕,1159010900,서울특별시,동작구,신대방동,\N,1159068000,신대방2동,115904157219,보라매로5가길
S0022350,한식,1159010900,서울특별시,동작구,신대방동,\N,1159068000,신대방2동,115904157551,여의대방로24길
S0022360,야식,1162010200,서울특별시,관악구,신림동,\N,1162069500,신림동,116203005083,봉천로
S0022366,한식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115452000003,남부순환로
S0022559,한식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181002,가능로
S0022560,한식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181002,가능로
S0022632,야식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181029,신흥로
S0022885,분식,1168010100,서울특별시,강남구,역삼동,\N,1168064000,역삼1동,116804166649,역삼로4길
S0022946,아시안/양식,4159014000,경기도,화성시,새솔동,\N,4159051500,새솔동,\N,\N
S0023144,야식,4421010100,충청남도,서산시,읍내동,\N,4421051000,부춘동,442103254135,읍내1로
S0023289,도시락,1130510100,서울특별시,강북구,미아동,\N,1130553400,삼양동,113053005042,솔샘로
S0023290,도시락,1130510100,서울특별시,강북구,미아동,\N,1130553500,미아동,113054124341,솔매로49길
S0023308,한식,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264404853419,명지국제12로11번길
S0023786,한식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0024335,아시안/양식,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451304604524,서수송안1길
S0024336,아시안/양식,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451304604524,서수송안1길
S0024337,아시안/양식,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451304604524,서수송안1길
S0024338,아시안/양식,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451304604524,서수송안1길
S0024537,도시락,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451303268038,백토로
S0024538,도시락,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451303268038,백토로
S0024539,도시락,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451303268038,백토로
S0024540,도시락,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451303268038,백토로
S0024690,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024691,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024692,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024693,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024694,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024695,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024696,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024697,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0024698,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0025805,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025806,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025807,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025808,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025809,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025810,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025811,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0025828,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0025829,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0025831,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0025834,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0025837,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0025895,야식,4728010300,경상북도,문경시,흥덕동,\N,4728059000,점촌3동,472804736424,신흥3길
S0025913,돈까스/일식,4127110400,경기도,안산시 상록구,본오동,\N,4127156000,본오3동,412714370135,본오공원길
S0025914,한식,4122025924,경기도,평택시,청북읍,옥길리,4122025900,청북읍,412204364458,안청로2길
S0025980,한식,4165025021,경기도,포천시,소흘읍,송우리,4165025000,소흘읍,416504439200,봉솔로4길
S0025982,찜탕,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303350064,동문동로
S0025999,한식,4165010100,경기도,포천시,신읍동,\N,4165051000,포천동,416503213033,왕방로
S0026159,분식,4480025025,충청남도,홍성군,홍성읍,옥암리,4480025000,홍성읍,448004586436,조양로33번길
S0026160,분식,4146132030,경기도,용인시 처인구,남사면,아곡리,4146132000,남사면,414613351702,한숲로
S0026212,심부름,4128710500,경기도,고양시 일산서구,덕이동,\N,4128759000,송산동,412873194012,덕이로
S0026350,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350269,태평로
S0026351,심부름,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350269,태평로
S0026496,찜탕,4136025321,경기도,남양주시,진접읍,장현리,4136025300,진접읍,413604391606,장현로129번길
S0026553,한식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
S0026554,한식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
S0026557,한식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
S0026604,찜탕,4180025321,경기도,연천군,전곡읍,전곡리,4180025300,전곡읍,418004445304,은전로86번길
S0026869,분식,1168010700,서울특별시,강남구,신사동,\N,1168054500,압구정동,116804166472,선릉로153길
S0026870,아시안/양식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501304850837,중정로62번길
S0026871,아시안/양식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501303350238,이중섭로
S0026872,아시안/양식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013052000,정방동,501304850837,중정로62번길
S0026967,돈까스/일식,2726011200,대구광역시,수성구,지산동,\N,2726065100,지산1동,272603146024,지범로
S0027111,한식,2823710100,인천광역시,부평구,부평동,\N,2823756000,부평6동,282373154011,동수로
S0027313,돈까스/일식,4728011000,경상북도,문경시,모전동,\N,4728061000,점촌5동,472804736200,매봉3길
S0027314,돈까스/일식,4728011000,경상북도,문경시,모전동,\N,4728061000,점촌5동,472804736200,매봉3길
S0027360,아시안/양식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013051000,송산동,501304850488,소암로12번길
S0027384,한식,4122025321,경기도,평택시,안중읍,안중리,4122025300,안중읍,412204364464,안현로서2길
S0027395,도시락,4513011000,전라북도,군산시,문화동,\N,4513055000,신풍동,451303268038,백토로
S0027429,한식,2823710100,인천광역시,부평구,부평동,\N,2823754000,부평4동,282373154007,길주남로
S0027465,심부름,4165025021,경기도,포천시,소흘읍,송우리,4165025000,소흘읍,416503213024,송우로
S0027512,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027513,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027514,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027515,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027516,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027517,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027518,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027519,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027520,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027521,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0027577,족발/보쌈,1162010200,서울특별시,관악구,신림동,\N,1162068500,신사동,116202000003,남부순환로
S0027691,야식,4513014200,전라북도,군산시,미장동,\N,4513069000,수송동,451303350771,미장남로
S0027692,야식,4513014200,전라북도,군산시,미장동,\N,4513069000,수송동,451303350771,미장남로
S0027998,한식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343536,송현로82번길
S0027999,찜탕,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0028000,찜탕,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0028214,찜탕,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0028215,찜탕,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0029956,돈까스/일식,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,\N,\N
S0030475,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604243,동수송1길
S0030476,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604243,동수송1길
S0030477,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604243,동수송1길
S0030478,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0030479,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604243,동수송1길
S0030480,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0031174,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604248,동수송6길
S0031270,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604248,동수송6길
S0031271,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604248,동수송6길
S0031272,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604248,동수송6길
S0031371,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604996,진포2길
S0031372,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604996,진포2길
S0031376,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451303268062,수송동로
S0031380,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604996,진포2길
S0031683,카페/디저트,1159010200,서울특별시,동작구,상도동,\N,1159055000,상도3동,115904157029,국사봉길
S0032110,찜탕,2729010700,대구광역시,달서구,신당동,\N,2729058500,신당동,272904241345,성서서로73길
S0034949,찜탕,4420010100,충청남도,아산시,온천동,\N,4420057000,온양1동,442003253047,시민로
S0035013,한식,4165010400,경기도,포천시,선단동,\N,4165052000,선단동,416503000136,호국로
S0043298,찜탕,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411904352200,부천로9번길
S0043365,야식,4421010100,충청남도,서산시,읍내동,\N,4421051000,부춘동,442103254135,읍내1로
S0043392,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0043516,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0043517,심부름,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181048,체육로
S0043567,한식,4125010300,경기도,동두천시,생연동,\N,4125053500,중앙동,412503189004,동광로
S0043595,심부름,4421010200,충청남도,서산시,동문동,\N,4421052500,동문1동,442103254072,서령로
S0043609,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0043610,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0043611,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0043612,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0043613,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0043619,야식,4513014200,전라북도,군산시,미장동,\N,4513069000,수송동,451303350771,미장남로
S0043779,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0043780,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0043781,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0043782,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0044110,찜탕,4161011100,경기도,광주시,장지동,\N,4161053000,광남동,416103211033,순암로
S0044182,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0044183,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0044299,도시락,4513014300,전라북도,군산시,지곡동,\N,4513069000,수송동,451303268097,지곡로
S0044417,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0044899,야식,4139010600,경기도,시흥시,은행동,\N,4139054000,은행동,413903351838,은계남로
S0044957,한식,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350868,명지국제8로
S0044969,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0044985,한식,4122010100,경기도,평택시,서정동,\N,4122052000,서정동,412204364742,지장로47번길
S0045019,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0045066,한식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411503181045,진등로
S0045103,심부름,4165025021,경기도,포천시,소흘읍,송우리,4165025000,소흘읍,416503213024,송우로
S0045106,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0045107,야식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0045165,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0045166,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0045358,한식,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,416103211040,태봉로
S0045429,찜탕,4421010200,충청남도,서산시,동문동,\N,4421052500,동문1동,442103254026,대사동5로
S0045490,심부름,4165025021,경기도,포천시,소흘읍,송우리,4165025000,소흘읍,416504439307,솔모루로3번길
S0045500,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503181017,범골로
S0045508,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0045509,심부름,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0045534,야식,4617025023,전라남도,나주시,남평읍,동사리,4617025000,남평읍,461704685313,강변1길
S0045686,야식,4119010100,경기도,부천시,원미동,\N,4119060300,심곡동,411904352199,부천로96번길
S0048062,패스트푸드,4315012100,충청북도,제천시,강제동,\N,4315060500,화산동,431504854038,청풍호로10안길
S0048063,패스트푸드,4315012100,충청북도,제천시,강제동,\N,4315060500,화산동,431504854038,청풍호로10안길
S0048064,분식,4315011000,충청북도,제천시,영천동,\N,4315054700,영서동,431503239070,청풍호로
S0048085,분식,4139012600,경기도,시흥시,목감동,\N,4139057000,목감동,413904853498,남왕길
S0048143,찜탕,4119010800,경기도,부천시,중동,\N,4119074200,신중동,411904352519,중동로248번길
S0048153,찜탕,4119010200,경기도,부천시,심곡동,\N,4119060300,심곡동,411904352200,부천로9번길
S0048190,찜탕,4817013200,경상남도,진주시,호탄동,\N,4817074000,가호동,481703332001,가호로
S0048211,회,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115452000003,남부순환로
S0048290,심부름,4513013500,전라북도,군산시,경장동,\N,4513065000,조촌동,451303268036,백릉로
S0048331,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181019,부용로
S0048332,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181019,부용로
S0048333,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181019,부용로
S0048334,한식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503181019,부용로
S0048350,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0048435,아시안/양식,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451304604524,서수송안1길
S0048436,아시안/양식,4513014400,전라북도,군산시,나운동,\N,4513070200,나운2동,451304604524,서수송안1길
S0048479,야식,4513014400,전라북도,군산시,나운동,\N,4513070100,나운1동,451304604482,상신안길
S0048642,찜탕,4421010100,충청남도,서산시,읍내동,\N,4421051000,부춘동,442103254201,호수공원2로
S0048764,돈까스/일식,4513014500,전라북도,군산시,미룡동,\N,4513070300,나운3동,451303268023,대학로
S0048833,찜탕,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0048960,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0048961,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0049121,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604245,동수송3길
S0049184,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604244,동수송2길
S0049185,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604244,동수송2길
S0049186,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604244,동수송2길
S0049187,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604244,동수송2길
S0049188,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604244,동수송2길
S0049189,야식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604244,동수송2길
S0049227,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604248,동수송6길
S0049245,한식,4513014100,전라북도,군산시,수송동,\N,4513069000,수송동,451304604996,진포2길
S0049715,야식,4161011000,경기도,광주시,태전동,\N,4161053000,광남동,416103211002,고불로
S0049769,한식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343357,충의로57번길
S0049770,한식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343357,충의로57번길
S0049855,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343382,태평로73번길
S0049858,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181052,행복로
S0049919,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
